id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,metadata
"1683782535153848322","Tue Jul 25 10:13:34 +0000 2023","：“ 🍑 ” https://t.co/ImVGOumRNU","[{""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""thumbnail"":""https://pbs.twimg.com/media/F13_M2_aIAAbE94?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F13_M2_aIAAbE94?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""thumbnail"":""https://pbs.twimg.com/media/F13_M2-aIAAX2uS?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F13_M2-aIAAX2uS?format=jpg&name=orig""}]","Kirby_hes","白日夢想家","https://pbs.twimg.com/profile_images/1714181054100279296/YosMyhFY_normal.jpg","null","null","null",2500,145,140,0,50,596373,true,false,false,"{""__typename"":""Tweet"",""rest_id"":""1683782535153848322"",""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjo5NzY4NjY0MjQ4NDgyOTc5ODY="",""rest_id"":""976866424848297986"",""affiliates_highlighted_label"":{},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":true,""can_media_tag"":false,""created_at"":""Thu Mar 22 17:01:19 +0000 2018"",""default_profile"":true,""default_profile_image"":false,""description"":""📷｜變態｜𝐃𝐄𝐏｜🚪：𝟖𝟖𝟖（合作私） █████████：愛真实的人，不要爱虚幻的我。｜｜：自用梯子：https://t.co/1bGuVVJtP4"",""entities"":{""description"":{""urls"":[{""display_url"":""user.trfoodnice.com/#/register?cod…"",""expanded_url"":""https://user.trfoodnice.com/#/register?code=D9LEqNzt"",""url"":""https://t.co/1bGuVVJtP4"",""indices"":[52,75]}]},""url"":{""urls"":[{""display_url"":""user.trfoodnice.com/#/register?cod…"",""expanded_url"":""https://user.trfoodnice.com/#/register?code=D9LEqNzt"",""url"":""https://t.co/1bGuVVJtP4"",""indices"":[0,23]}]}},""fast_followers_count"":0,""favourites_count"":478,""followers_count"":116802,""friends_count"":260,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":411,""location"":""自用𝐕𝐏𝐍 ⬇️"",""media_count"":95,""name"":""白日夢想家"",""normal_followers_count"":116802,""pinned_tweet_ids_str"":[""1747172757765554291""],""possibly_sensitive"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/976866424848297986/1653220820"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1714181054100279296/YosMyhFY_normal.jpg"",""profile_interstitial_type"":""sensitive_media"",""screen_name"":""Kirby_hes"",""statuses_count"":202,""translator_type"":""none"",""url"":""https://t.co/1bGuVVJtP4"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[""ID""]},""professional"":{""rest_id"":""1675458215226793984"",""professional_type"":""Business"",""category"":[{""id"":933,""name"":""媒体人物"",""icon_name"":""IconBriefcaseStroke""}]}}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1683782535153848322""],""editable_until_msecs"":""1690283614000"",""is_edit_eligible"":true,""edits_remaining"":""5""},""is_translatable"":false,""views"":{""count"":""596373"",""state"":""EnabledWithCount""},""source"":""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"",""legacy"":{""bookmark_count"":140,""bookmarked"":false,""created_at"":""Tue Jul 25 10:13:34 +0000 2023"",""conversation_id_str"":""1683782535153848322"",""display_text_range"":[0,6],""entities"":{""hashtags"":[],""media"":[{""display_url"":""pic.twitter.com/ImVGOumRNU"",""expanded_url"":""https://twitter.com/Kirby_hes/status/1683782535153848322/photo/1"",""id_str"":""1683782432091414528"",""indices"":[7,30],""media_key"":""3_1683782432091414528"",""media_url_https"":""https://pbs.twimg.com/media/F13_M2_aIAAbE94.jpg"",""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":1024,""w"":974,""resize"":""fit""},""medium"":{""h"":1024,""w"":974,""resize"":""fit""},""small"":{""h"":680,""w"":647,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":974,""focus_rects"":[{""x"":0,""y"":112,""w"":974,""h"":545},{""x"":0,""y"":0,""w"":974,""h"":974},{""x"":76,""y"":0,""w"":898,""h"":1024},{""x"":281,""y"":0,""w"":512,""h"":1024},{""x"":0,""y"":0,""w"":974,""h"":1024}]}},{""display_url"":""pic.twitter.com/ImVGOumRNU"",""expanded_url"":""https://twitter.com/Kirby_hes/status/1683782535153848322/photo/1"",""id_str"":""1683782432087220224"",""indices"":[7,30],""media_key"":""3_1683782432087220224"",""media_url_https"":""https://pbs.twimg.com/media/F13_M2-aIAAX2uS.jpg"",""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":1024,""w"":968,""resize"":""fit""},""medium"":{""h"":1024,""w"":968,""resize"":""fit""},""small"":{""h"":680,""w"":643,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":968,""focus_rects"":[{""x"":0,""y"":112,""w"":968,""h"":542},{""x"":0,""y"":0,""w"":968,""h"":968},{""x"":70,""y"":0,""w"":898,""h"":1024},{""x"":331,""y"":0,""w"":512,""h"":1024},{""x"":0,""y"":0,""w"":968,""h"":1024}]}}],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[]},""extended_entities"":{""media"":[{""display_url"":""pic.twitter.com/ImVGOumRNU"",""expanded_url"":""https://twitter.com/Kirby_hes/status/1683782535153848322/photo/1"",""id_str"":""1683782432091414528"",""indices"":[7,30],""media_key"":""3_1683782432091414528"",""media_url_https"":""https://pbs.twimg.com/media/F13_M2_aIAAbE94.jpg"",""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":1024,""w"":974,""resize"":""fit""},""medium"":{""h"":1024,""w"":974,""resize"":""fit""},""small"":{""h"":680,""w"":647,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":974,""focus_rects"":[{""x"":0,""y"":112,""w"":974,""h"":545},{""x"":0,""y"":0,""w"":974,""h"":974},{""x"":76,""y"":0,""w"":898,""h"":1024},{""x"":281,""y"":0,""w"":512,""h"":1024},{""x"":0,""y"":0,""w"":974,""h"":1024}]}},{""display_url"":""pic.twitter.com/ImVGOumRNU"",""expanded_url"":""https://twitter.com/Kirby_hes/status/1683782535153848322/photo/1"",""id_str"":""1683782432087220224"",""indices"":[7,30],""media_key"":""3_1683782432087220224"",""media_url_https"":""https://pbs.twimg.com/media/F13_M2-aIAAX2uS.jpg"",""type"":""photo"",""url"":""https://t.co/ImVGOumRNU"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[]},""medium"":{""faces"":[]},""small"":{""faces"":[]},""orig"":{""faces"":[]}},""sizes"":{""large"":{""h"":1024,""w"":968,""resize"":""fit""},""medium"":{""h"":1024,""w"":968,""resize"":""fit""},""small"":{""h"":680,""w"":643,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":1024,""width"":968,""focus_rects"":[{""x"":0,""y"":112,""w"":968,""h"":542},{""x"":0,""y"":0,""w"":968,""h"":968},{""x"":70,""y"":0,""w"":898,""h"":1024},{""x"":331,""y"":0,""w"":512,""h"":1024},{""x"":0,""y"":0,""w"":968,""h"":1024}]}}]},""favorite_count"":2500,""favorited"":true,""full_text"":""：“ 🍑 ” https://t.co/ImVGOumRNU"",""is_quote_status"":false,""lang"":""und"",""possibly_sensitive"":true,""possibly_sensitive_editable"":false,""quote_count"":0,""reply_count"":50,""retweet_count"":145,""retweeted"":false,""user_id_str"":""976866424848297986"",""id_str"":""1683782535153848322""}}"
"1695824768287826293","Sun Aug 27 15:45:06 +0000 2023","喜歡看多人嗎？\n\n受夠了封面好看\n購買了影片想看好身材的女孩\n卻發現內容女主身材過度膨脹嗎？\n\n只有男主身材好嗎？\n-\n\n我今天召集了許多推特的朋友\n來了一場多人\n整場我只負責拍攝\n\n看大家玩的開心\n打打鬧鬧 我在旁抓鏡頭\n\n我就覺得很開心❤️\n很高興認識你們\n-\n\n@humblycocky2021 \n@mainjo0112 \n@jermel0823 \n@_ai_xi_bb \n@lovely_gigg \n@99chu_chu \n@HOLASNBS155 \n@PinkMango1015cc \n@chuchumann \n@happyuncle69 \n@niuniu_123 \n@godskid9988 \n@egn8t3 \n-\n\n還有兩位很正的女孩\n感謝妳們❤️\n\n這場每個女主\n都不讓人失望的","[{""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""thumbnail"":""https://pbs.twimg.com/media/F4jHnErbAAAeNA5?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F4jHnErbAAAeNA5?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""thumbnail"":""https://pbs.twimg.com/media/F4jHnEsaMAE7f_d?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/F4jHnEsaMAE7f_d?format=jpg&name=orig""}]","how69fat","肥宅約炮專家","https://pbs.twimg.com/profile_images/1506367524748726277/GJnSNU49_normal.jpg","null","null","null",3320,320,230,4,109,658370,true,false,false,"{""__typename"":""Tweet"",""rest_id"":""1695824768287826293"",""core"":{""user_results"":{""result"":{""__typename"":""User"",""id"":""VXNlcjoxNDQyOTM3MzI2NjcwMjU0MDg0"",""rest_id"":""1442937326670254084"",""affiliates_highlighted_label"":{},""has_graduated_access"":true,""is_blue_verified"":true,""profile_image_shape"":""Circle"",""legacy"":{""can_dm"":true,""can_media_tag"":false,""created_at"":""Tue Sep 28 19:40:52 +0000 2021"",""default_profile"":true,""default_profile_image"":false,""description"":""未滿十八歲🈲️請離開，已設敏感內容隔離-別來我這找道德，有慾望的女性都可以是對象❤️ - 歡迎女孩們主動私訊 ，記得附上生活照❤️ - 約不一定要拍，來此只為享受性愛 - 成人影音創作者🔞 ，文案真假自行分辨 - 底下連結很精彩 - 吃的、用的、玩的、看影片的 - 底下連結都有 - @how6969fat 是備用帳"",""entities"":{""description"":{""urls"":[]},""url"":{""urls"":[{""display_url"":""portaly.cc/how69fat"",""expanded_url"":""https://portaly.cc/how69fat"",""url"":""https://t.co/EIMTI4SPX5"",""indices"":[0,23]}]}},""fast_followers_count"":0,""favourites_count"":3790,""followers_count"":328452,""friends_count"":348,""has_custom_timelines"":true,""is_translator"":false,""listed_count"":643,""location"":""新北中和魔鏡持有者"",""media_count"":1970,""name"":""肥宅約炮專家"",""normal_followers_count"":328452,""pinned_tweet_ids_str"":[],""possibly_sensitive"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1442937326670254084/1683739533"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1506367524748726277/GJnSNU49_normal.jpg"",""profile_interstitial_type"":""sensitive_media"",""screen_name"":""how69fat"",""statuses_count"":17697,""translator_type"":""none"",""url"":""https://t.co/EIMTI4SPX5"",""verified"":false,""want_retweets"":false,""withheld_in_countries"":[]}}}},""unmention_data"":{},""edit_control"":{""edit_tweet_ids"":[""1695824768287826293""],""editable_until_msecs"":""1693154706000"",""is_edit_eligible"":true,""edits_remaining"":""5""},""is_translatable"":false,""views"":{""count"":""658370"",""state"":""EnabledWithCount""},""source"":""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"",""note_tweet"":{""is_expandable"":true,""note_tweet_results"":{""result"":{""id"":""Tm90ZVR3ZWV0OjE2OTU4MjQ3NjgxODI5MTkxNjg="",""text"":""喜歡看多人嗎？\n\n受夠了封面好看\n購買了影片想看好身材的女孩\n卻發現內容女主身材過度膨脹嗎？\n\n只有男主身材好嗎？\n-\n\n我今天召集了許多推特的朋友\n來了一場多人\n整場我只負責拍攝\n\n看大家玩的開心\n打打鬧鬧 我在旁抓鏡頭\n\n我就覺得很開心❤️\n很高興認識你們\n-\n\n@humblycocky2021 \n@mainjo0112 \n@jermel0823 \n@_ai_xi_bb \n@lovely_gigg \n@99chu_chu \n@HOLASNBS155 \n@PinkMango1015cc \n@chuchumann \n@happyuncle69 \n@niuniu_123 \n@godskid9988 \n@egn8t3 \n-\n\n還有兩位很正的女孩\n感謝妳們❤️\n\n這場每個女主\n都不讓人失望的"",""entity_set"":{""hashtags"":[],""symbols"":[],""urls"":[],""user_mentions"":[{""id_str"":""1391132370053394432"",""name"":""漢生 | Hanson"",""screen_name"":""humblycocky2021"",""indices"":[134,150]},{""id_str"":""1383683248962740228"",""name"":""煙霧瀰漫的順順"",""screen_name"":""mainjo0112"",""indices"":[152,163]},{""id_str"":""1193102654878076928"",""name"":""💚國民小廚郎aka妳的隔壁老王🌿💚"",""screen_name"":""jermel0823"",""indices"":[165,176]},{""id_str"":""1538357008822198274"",""name"":""Ashley 艾熙 😇😈"",""screen_name"":""_ai_xi_bb"",""indices"":[178,188]},{""id_str"":""1558355974993235968"",""name"":""玖玖🥰"",""screen_name"":""99chu_chu"",""indices"":[204,214]},{""id_str"":""1177607526893797377"",""name"":""我不是混血兒"",""screen_name"":""HOLASNBS155"",""indices"":[216,228]},{""id_str"":""958916210447368193"",""name"":""🥭 粉味芒果"",""screen_name"":""PinkMango1015cc"",""indices"":[230,246]},{""id_str"":""1551499305726316544"",""name"":""捏麵人啾啾"",""screen_name"":""chuchumann"",""indices"":[248,259]},{""id_str"":""1517411226082775041"",""name"":""糖葫蘆防身術傳人"",""screen_name"":""happyuncle69"",""indices"":[261,274]},{""id_str"":""1407033791005151234"",""name"":""💛金牛牛💛"",""screen_name"":""niuniu_123"",""indices"":[276,287]},{""id_str"":""1251632289701785600"",""name"":""Godskid"",""screen_name"":""godskid9988"",""indices"":[289,301]},{""id_str"":""1398697275434491905"",""name"":""長頸鹿🦒🦒🦒"",""screen_name"":""egn8t3"",""indices"":[303,310]}]}}}},""legacy"":{""bookmark_count"":230,""bookmarked"":false,""created_at"":""Sun Aug 27 15:45:06 +0000 2023"",""conversation_id_str"":""1695824768287826293"",""display_text_range"":[0,164],""entities"":{""hashtags"":[],""media"":[{""display_url"":""pic.twitter.com/JyZw06BrRY"",""expanded_url"":""https://twitter.com/how69fat/status/1695824768287826293/photo/1"",""id_str"":""1695824733789683712"",""indices"":[165,188],""media_key"":""3_1695824733789683712"",""media_url_https"":""https://pbs.twimg.com/media/F4jHnErbAAAeNA5.jpg"",""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":992,""y"":7,""h"":79,""w"":79},{""x"":851,""y"":329,""h"":125,""w"":125},{""x"":1085,""y"":221,""h"":139,""w"":139},{""x"":549,""y"":173,""h"":145,""w"":145},{""x"":835,""y"":73,""h"":160,""w"":160}]},""medium"":{""faces"":[{""x"":581,""y"":4,""h"":46,""w"":46},{""x"":499,""y"":193,""h"":73,""w"":73},{""x"":636,""y"":130,""h"":81,""w"":81},{""x"":322,""y"":101,""h"":85,""w"":85},{""x"":489,""y"":43,""h"":93,""w"":93}]},""small"":{""faces"":[{""x"":329,""y"":2,""h"":26,""w"":26},{""x"":282,""y"":109,""h"":41,""w"":41},{""x"":360,""y"":73,""h"":46,""w"":46},{""x"":182,""y"":57,""h"":48,""w"":48},{""x"":277,""y"":24,""h"":53,""w"":53}]},""orig"":{""faces"":[{""x"":1953,""y"":15,""h"":157,""w"":157},{""x"":1677,""y"":649,""h"":248,""w"":248},{""x"":2138,""y"":437,""h"":275,""w"":275},{""x"":1082,""y"":342,""h"":287,""w"":287},{""x"":1645,""y"":145,""h"":315,""w"":315}]}},""sizes"":{""large"":{""h"":1539,""w"":2048,""resize"":""fit""},""medium"":{""h"":901,""w"":1200,""resize"":""fit""},""small"":{""h"":511,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":3029,""width"":4032,""focus_rects"":[{""x"":0,""y"":0,""w"":4032,""h"":2258},{""x"":602,""y"":0,""w"":3029,""h"":3029},{""x"":788,""y"":0,""w"":2657,""h"":3029},{""x"":1359,""y"":0,""w"":1515,""h"":3029},{""x"":0,""y"":0,""w"":4032,""h"":3029}]}},{""display_url"":""pic.twitter.com/JyZw06BrRY"",""expanded_url"":""https://twitter.com/how69fat/status/1695824768287826293/photo/1"",""id_str"":""1695824733793824769"",""indices"":[165,188],""media_key"":""3_1695824733793824769"",""media_url_https"":""https://pbs.twimg.com/media/F4jHnEsaMAE7f_d.jpg"",""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":1003,""y"":441,""h"":97,""w"":97},{""x"":869,""y"":521,""h"":87,""w"":87},{""x"":401,""y"":721,""h"":207,""w"":207}]},""medium"":{""faces"":[{""x"":588,""y"":258,""h"":57,""w"":57},{""x"":509,""y"":305,""h"":51,""w"":51},{""x"":235,""y"":422,""h"":121,""w"":121}]},""small"":{""faces"":[{""x"":333,""y"":146,""h"":32,""w"":32},{""x"":288,""y"":173,""h"":29,""w"":29},{""x"":133,""y"":239,""h"":68,""w"":68}]},""orig"":{""faces"":[{""x"":1976,""y"":870,""h"":192,""w"":192},{""x"":1712,""y"":1027,""h"":173,""w"":173},{""x"":791,""y"":1421,""h"":409,""w"":409}]}},""sizes"":{""large"":{""h"":1539,""w"":2048,""resize"":""fit""},""medium"":{""h"":901,""w"":1200,""resize"":""fit""},""small"":{""h"":511,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":3029,""width"":4032,""focus_rects"":[{""x"":0,""y"":0,""w"":4032,""h"":2258},{""x"":1003,""y"":0,""w"":3029,""h"":3029},{""x"":1192,""y"":0,""w"":2657,""h"":3029},{""x"":1763,""y"":0,""w"":1515,""h"":3029},{""x"":0,""y"":0,""w"":4032,""h"":3029}]}}],""symbols"":[],""timestamps"":[],""urls"":[],""user_mentions"":[{""id_str"":""1391132370053394432"",""name"":""漢生 | Hanson"",""screen_name"":""humblycocky2021"",""indices"":[134,150]},{""id_str"":""1383683248962740228"",""name"":""煙霧瀰漫的順順"",""screen_name"":""mainjo0112"",""indices"":[152,163]}]},""extended_entities"":{""media"":[{""display_url"":""pic.twitter.com/JyZw06BrRY"",""expanded_url"":""https://twitter.com/how69fat/status/1695824768287826293/photo/1"",""id_str"":""1695824733789683712"",""indices"":[165,188],""media_key"":""3_1695824733789683712"",""media_url_https"":""https://pbs.twimg.com/media/F4jHnErbAAAeNA5.jpg"",""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":992,""y"":7,""h"":79,""w"":79},{""x"":851,""y"":329,""h"":125,""w"":125},{""x"":1085,""y"":221,""h"":139,""w"":139},{""x"":549,""y"":173,""h"":145,""w"":145},{""x"":835,""y"":73,""h"":160,""w"":160}]},""medium"":{""faces"":[{""x"":581,""y"":4,""h"":46,""w"":46},{""x"":499,""y"":193,""h"":73,""w"":73},{""x"":636,""y"":130,""h"":81,""w"":81},{""x"":322,""y"":101,""h"":85,""w"":85},{""x"":489,""y"":43,""h"":93,""w"":93}]},""small"":{""faces"":[{""x"":329,""y"":2,""h"":26,""w"":26},{""x"":282,""y"":109,""h"":41,""w"":41},{""x"":360,""y"":73,""h"":46,""w"":46},{""x"":182,""y"":57,""h"":48,""w"":48},{""x"":277,""y"":24,""h"":53,""w"":53}]},""orig"":{""faces"":[{""x"":1953,""y"":15,""h"":157,""w"":157},{""x"":1677,""y"":649,""h"":248,""w"":248},{""x"":2138,""y"":437,""h"":275,""w"":275},{""x"":1082,""y"":342,""h"":287,""w"":287},{""x"":1645,""y"":145,""h"":315,""w"":315}]}},""sizes"":{""large"":{""h"":1539,""w"":2048,""resize"":""fit""},""medium"":{""h"":901,""w"":1200,""resize"":""fit""},""small"":{""h"":511,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":3029,""width"":4032,""focus_rects"":[{""x"":0,""y"":0,""w"":4032,""h"":2258},{""x"":602,""y"":0,""w"":3029,""h"":3029},{""x"":788,""y"":0,""w"":2657,""h"":3029},{""x"":1359,""y"":0,""w"":1515,""h"":3029},{""x"":0,""y"":0,""w"":4032,""h"":3029}]}},{""display_url"":""pic.twitter.com/JyZw06BrRY"",""expanded_url"":""https://twitter.com/how69fat/status/1695824768287826293/photo/1"",""id_str"":""1695824733793824769"",""indices"":[165,188],""media_key"":""3_1695824733793824769"",""media_url_https"":""https://pbs.twimg.com/media/F4jHnEsaMAE7f_d.jpg"",""type"":""photo"",""url"":""https://t.co/JyZw06BrRY"",""ext_media_availability"":{""status"":""Available""},""features"":{""large"":{""faces"":[{""x"":1003,""y"":441,""h"":97,""w"":97},{""x"":869,""y"":521,""h"":87,""w"":87},{""x"":401,""y"":721,""h"":207,""w"":207}]},""medium"":{""faces"":[{""x"":588,""y"":258,""h"":57,""w"":57},{""x"":509,""y"":305,""h"":51,""w"":51},{""x"":235,""y"":422,""h"":121,""w"":121}]},""small"":{""faces"":[{""x"":333,""y"":146,""h"":32,""w"":32},{""x"":288,""y"":173,""h"":29,""w"":29},{""x"":133,""y"":239,""h"":68,""w"":68}]},""orig"":{""faces"":[{""x"":1976,""y"":870,""h"":192,""w"":192},{""x"":1712,""y"":1027,""h"":173,""w"":173},{""x"":791,""y"":1421,""h"":409,""w"":409}]}},""sizes"":{""large"":{""h"":1539,""w"":2048,""resize"":""fit""},""medium"":{""h"":901,""w"":1200,""resize"":""fit""},""small"":{""h"":511,""w"":680,""resize"":""fit""},""thumb"":{""h"":150,""w"":150,""resize"":""crop""}},""original_info"":{""height"":3029,""width"":4032,""focus_rects"":[{""x"":0,""y"":0,""w"":4032,""h"":2258},{""x"":1003,""y"":0,""w"":3029,""h"":3029},{""x"":1192,""y"":0,""w"":2657,""h"":3029},{""x"":1763,""y"":0,""w"":1515,""h"":3029},{""x"":0,""y"":0,""w"":4032,""h"":3029}]}}]},""favorite_count"":3320,""favorited"":true,""full_text"":""喜歡看多人嗎？\n\n受夠了封面好看\n購買了影片想看好身材的女孩\n卻發現內容女主身材過度膨脹嗎？\n\n只有男主身材好嗎？\n-\n\n我今天召集了許多推特的朋友\n來了一場多人\n整場我只負責拍攝\n\n看大家玩的開心\n打打鬧鬧 我在旁抓鏡頭\n\n我就覺得很開心❤️\n很高興認識你們\n-\n\n@humblycocky2021 \n@mainjo0112… https://t.co/JyZw06BrRY"",""is_quote_status"":false,""lang"":""zh"",""possibly_sensitive"":true,""possibly_sensitive_editable"":false,""quote_count"":4,""reply_count"":109,""retweet_count"":320,""retweeted"":false,""user_id_str"":""1442937326670254084"",""id_str"":""1695824768287826293""}}"
